Year,Zip_Code,Number_of_Asthma_ED_Visits,Age_Adjusted_Rate_of_Asthma_ED_V,Age_Group,county
2013,90630,135,28.7,All Ages,Orange
2013,90631,303,44.4,All Ages,Orange
2013,90638,159,34.2,All Ages,Los Angeles
2013,90640,310,50.1,All Ages,Los Angeles
2013,90650,558,53.1,All Ages,Los Angeles
2013,90660,315,50.2,All Ages,Los Angeles
2013,90670,73,49,All Ages,Los Angeles
2013,90680,134,40.6,All Ages,Orange
2013,90701,57,39.4,All Ages,Los Angeles
2013,90703,187,41.9,All Ages,Los Angeles
2013,90704,20,56.2,All Ages,Los Angeles
2013,90706,500,64.6,All Ages,Los Angeles
2013,90710,126,51,All Ages,Los Angeles
2013,90712,173,60,All Ages,Los Angeles
2013,90713,102,37,All Ages,Los Angeles
2013,90715,130,66.3,All Ages,Los Angeles
2013,90716,74,50.2,All Ages,Los Angeles
2013,90717,81,38.7,All Ages,Los Angeles
2013,90720,47,24.3,All Ages,Orange
2013,90723,269,50.8,All Ages,Los Angeles
2013,90731,488,78.5,All Ages,Los Angeles
2013,90732,52,29.1,All Ages,Los Angeles
2013,90740,48,24,All Ages,Orange
2013,90744,362,66.1,All Ages,Los Angeles
2013,90745,292,52.6,All Ages,Los Angeles
2013,90746,188,82.8,All Ages,Los Angeles
2013,90755,56,58.5,All Ages,Los Angeles
2013,90802,271,67.1,All Ages,Los Angeles
2013,90803,65,22,All Ages,Los Angeles
2013,90804,293,72.8,All Ages,Los Angeles
2013,90805,751,78.7,All Ages,Los Angeles
2013,90806,373,85.9,All Ages,Los Angeles
2013,90807,127,40.8,All Ages,Los Angeles
2013,90808,63,16.7,All Ages,Los Angeles
2013,90810,235,62.6,All Ages,Los Angeles
2013,90813,727,127.6,All Ages,Los Angeles
2013,90814,42,21.8,All Ages,Los Angeles
2013,90815,87,22.5,All Ages,Los Angeles
2013,91001,132,38.4,All Ages,Los Angeles
2013,91006,55,19.4,All Ages,Los Angeles
2013,91007,63,19.4,All Ages,Los Angeles
2013,91010,115,46.4,All Ages,Los Angeles
2013,91011,26,13.4,All Ages,Los Angeles
2013,91016,136,35,All Ages,Los Angeles
2013,91020,23,27.6,All Ages,Los Angeles
2013,91024,27,28.2,All Ages,Los Angeles
2013,91030,44,16.8,All Ages,Los Angeles
2013,91040,76,36.2,All Ages,Los Angeles
2013,91042,100,40,All Ages,Los Angeles
2013,91101,28,17.1,All Ages,Los Angeles
2013,91103,144,51,All Ages,Los Angeles
2013,91104,127,34.9,All Ages,Los Angeles
2013,91105,23,22.8,All Ages,Los Angeles
2013,91106,63,32.3,All Ages,Los Angeles
2013,91107,71,23.3,All Ages,Los Angeles
2013,91108,15,11.6,All Ages,Los Angeles
2013,91201,68,32,All Ages,Los Angeles
2013,91202,63,27.5,All Ages,Los Angeles
2013,91203,30,25.1,All Ages,Los Angeles
2013,91204,136,81,All Ages,Los Angeles
2013,91205,184,50.5,All Ages,Los Angeles
2013,91206,87,28.8,All Ages,Los Angeles
2013,91207,14,18.5,All Ages,Los Angeles
2013,91208,21,12.3,All Ages,Los Angeles
2013,91214,95,35.3,All Ages,Los Angeles
2013,91301,49,21.6,All Ages,Los Angeles
2013,91302,32,12,All Ages,Los Angeles
2013,91303,143,54.3,All Ages,Los Angeles
2013,91304,295,61.3,All Ages,Los Angeles
2013,91306,242,51.7,All Ages,Los Angeles
2013,91307,78,31.2,All Ages,Los Angeles
2013,91311,127,36.1,All Ages,Los Angeles
2013,91316,93,36.6,All Ages,Los Angeles
2013,91320,86,21,All Ages,Ventura
2013,91321,123,33.3,All Ages,Los Angeles
2013,91324,135,54.9,All Ages,Los Angeles
2013,91325,166,51.6,All Ages,Los Angeles
2013,91326,81,24.7,All Ages,Los Angeles
2013,91331,677,63.1,All Ages,Los Angeles
2013,91335,462,63.6,All Ages,Los Angeles
2013,91340,275,77.8,All Ages,Los Angeles
2013,91342,589,64.4,All Ages,Los Angeles
2013,91343,451,73.4,All Ages,Los Angeles
2013,91344,219,43.4,All Ages,Los Angeles
2013,91345,125,69.1,All Ages,Los Angeles
2013,91350,104,37.9,All Ages,Los Angeles
2013,91351,141,41,All Ages,Los Angeles
2013,91352,325,73.4,All Ages,Los Angeles
2013,91354,62,22.6,All Ages,Los Angeles
2013,91355,75,23,All Ages,Los Angeles
2013,91356,122,41.5,All Ages,Los Angeles
2013,91360,108,27.8,All Ages,Ventura
2013,91361,24,10.8,All Ages,Ventura
2013,91362,71,23.1,All Ages,Ventura
2013,91364,74,29.7,All Ages,Los Angeles
2013,91367,123,31.8,All Ages,Los Angeles
2013,91377,18,14.6,All Ages,Ventura
2013,91381,25,14.2,All Ages,Los Angeles
2013,91384,75,23.4,All Ages,Los Angeles
2013,91387,142,33.7,All Ages,Los Angeles
2013,91390,25,12.1,All Ages,Los Angeles
2013,91401,188,46.3,All Ages,Los Angeles
2013,91402,646,93.1,All Ages,Los Angeles
2013,91403,61,29.6,All Ages,Los Angeles
2013,91405,462,92.2,All Ages,Los Angeles
2013,91406,352,64.9,All Ages,Los Angeles
2013,91411,135,55.1,All Ages,Los Angeles
2013,91423,61,19.5,All Ages,Los Angeles
2013,91436,29,17.8,All Ages,Los Angeles
2013,91501,72,36.5,All Ages,Los Angeles
2013,91502,36,36.3,All Ages,Los Angeles
2013,91504,82,33.7,All Ages,Los Angeles
2013,91505,91,31.1,All Ages,Los Angeles
2013,91506,63,34.2,All Ages,Los Angeles
2013,91601,191,54.2,All Ages,Los Angeles
2013,91602,37,23.9,All Ages,Los Angeles
2013,91604,63,19,All Ages,Los Angeles
2013,91605,362,65.5,All Ages,Los Angeles
2013,91606,274,66.3,All Ages,Los Angeles
2013,91607,85,30.3,All Ages,Los Angeles
2013,91701,98,25.7,All Ages,San Bernardino
2013,91702,337,54.7,All Ages,Los Angeles
2013,91706,421,55,All Ages,Los Angeles
2013,91708,35,77.9,All Ages,San Bernardino
2013,91709,147,22.3,All Ages,San Bernardino
2013,91710,324,42.2,All Ages,San Bernardino
2013,91711,99,31.8,All Ages,Los Angeles
2013,91722,166,47.5,All Ages,Los Angeles
2013,91723,109,58.4,All Ages,Los Angeles
2013,91724,144,54.6,All Ages,Los Angeles
2013,91730,246,38.6,All Ages,San Bernardino
2013,91731,145,51,All Ages,Los Angeles
2013,91732,362,56.7,All Ages,Los Angeles
2013,91733,217,46.3,All Ages,Los Angeles
2013,91737,58,25.5,All Ages,San Bernardino
2013,91739,102,29.6,All Ages,San Bernardino
2013,91740,115,48,All Ages,Los Angeles
2013,91741,69,27.4,All Ages,Los Angeles
2013,91744,509,60.3,All Ages,Los Angeles
2013,91745,184,36.1,All Ages,Los Angeles
2013,91746,145,46.1,All Ages,Los Angeles
2013,91748,101,24.3,All Ages,Los Angeles
2013,91750,96,30.2,All Ages,Los Angeles
2013,91752,129,39,All Ages,Riverside
2013,91754,92,31.1,All Ages,Los Angeles
2013,91755,56,24.1,All Ages,Los Angeles
2013,91761,271,45,All Ages,San Bernardino
2013,91762,330,56.8,All Ages,San Bernardino
2013,91763,234,60.9,All Ages,San Bernardino
2013,91764,387,67.7,All Ages,San Bernardino
2013,91765,101,24.1,All Ages,Los Angeles
2013,91766,428,59.8,All Ages,Los Angeles
2013,91767,334,69.8,All Ages,Los Angeles
2013,91768,231,64.9,All Ages,Los Angeles
2013,91770,201,34.3,All Ages,Los Angeles
2013,91773,113,37.1,All Ages,Los Angeles
2013,91775,56,24,All Ages,Los Angeles
2013,91776,86,22.9,All Ages,Los Angeles
2013,91780,74,23,All Ages,Los Angeles
2013,91784,62,25.8,All Ages,San Bernardino
2013,91786,366,68.6,All Ages,San Bernardino
2013,91789,94,27,All Ages,Los Angeles
2013,91790,212,47.1,All Ages,Los Angeles
2013,91791,105,35.2,All Ages,Los Angeles
2013,91792,112,35.3,All Ages,Los Angeles
2013,91801,159,33.7,All Ages,Los Angeles
2013,91803,92,34,All Ages,Los Angeles
2013,91901,52,34.9,All Ages,San Diego
2013,91902,55,33.4,All Ages,San Diego
2013,91906,25,74.7,All Ages,San Diego
2013,91910,375,50.6,All Ages,San Diego
2013,91911,528,61.9,All Ages,San Diego
2013,91913,100,25.8,All Ages,San Diego
2013,91914,24,17.4,All Ages,San Diego
2013,91915,57,21,All Ages,San Diego
2013,91932,147,56.1,All Ages,San Diego
2013,91941,117,34.7,All Ages,San Diego
2013,91942,148,61.6,All Ages,San Diego
2013,91945,168,65.2,All Ages,San Diego
2013,91950,415,71.8,All Ages,San Diego
2013,91977,362,61.2,All Ages,San Diego
2013,91978,17,19.7,All Ages,San Diego
2013,92007,29,32.6,All Ages,San Diego
2013,92008,61,24.1,All Ages,San Diego
2013,92009,58,13.7,All Ages,San Diego
2013,92010,39,27.8,All Ages,San Diego
2013,92011,34,15.7,All Ages,San Diego
2013,92014,15,17.5,All Ages,San Diego
2013,92019,134,31.3,All Ages,San Diego
2013,92020,303,51,All Ages,San Diego
2013,92021,300,49.8,All Ages,San Diego
2013,92024,74,15.5,All Ages,San Diego
2013,92025,171,35.1,All Ages,San Diego
2013,92026,110,21.5,All Ages,San Diego
2013,92027,177,32.1,All Ages,San Diego
2013,92028,150,25.7,All Ages,San Diego
2013,92029,31,17.3,All Ages,San Diego
2013,92037,50,15.4,All Ages,San Diego
2013,92040,157,37.2,All Ages,San Diego
2013,92054,192,48.7,All Ages,San Diego
2013,92056,173,34.9,All Ages,San Diego
2013,92057,193,34.7,All Ages,San Diego
2013,92058,141,44.5,All Ages,San Diego
2013,92064,95,20.8,All Ages,San Diego
2013,92065,78,22.9,All Ages,San Diego
2013,92069,106,23,All Ages,San Diego
2013,92071,177,32.8,All Ages,San Diego
2013,92075,18,17,All Ages,San Diego
2013,92078,95,21.4,All Ages,San Diego
2013,92081,64,25.4,All Ages,San Diego
2013,92082,41,22.2,All Ages,San Diego
2013,92083,206,57.9,All Ages,San Diego
2013,92084,193,40.8,All Ages,San Diego
2013,92086,12,96.2,All Ages,San Diego
2013,92101,222,68.6,All Ages,San Diego
2013,92102,319,77,All Ages,San Diego
2013,92103,121,45.1,All Ages,San Diego
2013,92104,240,55.3,All Ages,San Diego
2013,92105,494,67.7,All Ages,San Diego
2013,92106,35,19.3,All Ages,San Diego
2013,92107,81,36.3,All Ages,San Diego
2013,92108,38,25.3,All Ages,San Diego
2013,92109,72,22.9,All Ages,San Diego
2013,92110,69,28.6,All Ages,San Diego
2013,92111,219,49.3,All Ages,San Diego
2013,92113,555,107.2,All Ages,San Diego
2013,92114,580,91.2,All Ages,San Diego
2013,92115,314,50.7,All Ages,San Diego
2013,92116,115,46.9,All Ages,San Diego
2013,92117,168,38.6,All Ages,San Diego
2013,92118,33,19.4,All Ages,San Diego
2013,92119,57,25.9,All Ages,San Diego
2013,92120,87,36,All Ages,San Diego
2013,92122,51,14.1,All Ages,San Diego
2013,92123,101,36.6,All Ages,San Diego
2013,92124,70,19.5,All Ages,San Diego
2013,92126,209,33,All Ages,San Diego
2013,92127,65,13.4,All Ages,San Diego
2013,92128,75,16.2,All Ages,San Diego
2013,92129,107,21.8,All Ages,San Diego
2013,92130,56,12.1,All Ages,San Diego
2013,92131,48,16.1,All Ages,San Diego
2013,92139,181,50.7,All Ages,San Diego
2013,92154,305,39.3,All Ages,San Diego
2013,92173,150,50.1,All Ages,San Diego
2013,92201,353,53.1,All Ages,Riverside
2013,92203,73,27.4,All Ages,Riverside
2013,92211,61,40.1,All Ages,Riverside
2013,92220,217,76.1,All Ages,Riverside
2013,92223,242,53.6,All Ages,Riverside
2013,92225,176,76.2,All Ages,Riverside
2013,92227,326,111.7,All Ages,Imperial
2013,92230,37,134.7,All Ages,Riverside
2013,92231,147,35.1,All Ages,Imperial
2013,92233,41,65.3,All Ages,Imperial
2013,92234,163,31.1,All Ages,Riverside
2013,92236,224,50.3,All Ages,Riverside
2013,92240,207,55.2,All Ages,Riverside
2013,92241,28,30,All Ages,Riverside
2013,92243,471,91.1,All Ages,Imperial
2013,92249,43,49.8,All Ages,Imperial
2013,92250,50,55.7,All Ages,Imperial
2013,92251,133,57.4,All Ages,Imperial
2013,92252,60,67.3,All Ages,San Bernardino
2013,92253,77,22.6,All Ages,Riverside
2013,92254,56,42.1,All Ages,Riverside
2013,92257,21,165.4,All Ages,Imperial
2013,92260,78,30.8,All Ages,Riverside
2013,92262,119,51.2,All Ages,Riverside
2013,92264,61,52.7,All Ages,Riverside
2013,92270,32,22,All Ages,Riverside
2013,92274,87,34.7,All Ages,Riverside
2013,92276,25,31.7,All Ages,Riverside
2013,92277,66,28.7,All Ages,San Bernardino
2013,92284,104,44.1,All Ages,San Bernardino
2013,92301,329,93.5,All Ages,San Bernardino
2013,92307,347,90.9,All Ages,San Bernardino
2013,92308,285,69.9,All Ages,San Bernardino
2013,92311,439,130.9,All Ages,San Bernardino
2013,92313,33,28.6,All Ages,San Bernardino
2013,92314,42,37.9,All Ages,San Bernardino
2013,92315,33,94.2,All Ages,San Bernardino
2013,92316,200,59.5,All Ages,San Bernardino
2013,92317,24,85.9,All Ages,San Bernardino
2013,92320,37,55.5,All Ages,Riverside
2013,92324,379,63.3,All Ages,San Bernardino
2013,92325,49,142.1,All Ages,San Bernardino
2013,92335,623,64.1,All Ages,San Bernardino
2013,92336,326,34.4,All Ages,San Bernardino
2013,92337,164,43.8,All Ages,San Bernardino
2013,92342,40,68.3,All Ages,San Bernardino
2013,92344,72,34.5,All Ages,San Bernardino
2013,92345,533,63.4,All Ages,San Bernardino
2013,92346,229,39.3,All Ages,San Bernardino
2013,92347,14,82.1,All Ages,San Bernardino
2013,92352,16,52.6,All Ages,San Bernardino
2013,92354,93,43.3,All Ages,San Bernardino
2013,92356,37,58.9,All Ages,San Bernardino
2013,92359,43,51.6,All Ages,San Bernardino
2013,92363,110,209.6,All Ages,San Bernardino
2013,92371,100,62,All Ages,San Bernardino
2013,92372,14,30.7,All Ages,San Bernardino
2013,92373,115,39.9,All Ages,San Bernardino
2013,92374,178,43.6,All Ages,San Bernardino
2013,92376,606,70.1,All Ages,San Bernardino
2013,92377,96,43.4,All Ages,San Bernardino
2013,92392,477,81.1,All Ages,San Bernardino
2013,92394,294,80.5,All Ages,San Bernardino
2013,92395,436,98.3,All Ages,San Bernardino
2013,92397,17,55.9,All Ages,San Bernardino
2013,92399,180,34.5,All Ages,San Bernardino
2013,92401,52,278.1,All Ages,San Bernardino
2013,92404,722,108.1,All Ages,San Bernardino
2013,92405,326,110.5,All Ages,San Bernardino
2013,92407,457,73.3,All Ages,San Bernardino
2013,92408,109,61.4,All Ages,San Bernardino
2013,92410,586,112.8,All Ages,San Bernardino
2013,92411,393,144.8,All Ages,San Bernardino
2013,92501,181,84.5,All Ages,Riverside
2013,92503,425,48.1,All Ages,Riverside
2013,92504,298,53.9,All Ages,Riverside
2013,92505,230,45.9,All Ages,Riverside
2013,92506,147,36.6,All Ages,Riverside
2013,92507,296,58,All Ages,Riverside
2013,92508,82,23.7,All Ages,Riverside
2013,92509,338,41.1,All Ages,Riverside
2013,92530,186,35.6,All Ages,Riverside
2013,92532,61,30.6,All Ages,Riverside
2013,92539,19,37.2,All Ages,Riverside
2013,92543,239,77.2,All Ages,Riverside
2013,92544,236,48.8,All Ages,Riverside
2013,92545,181,49,All Ages,Riverside
2013,92548,40,56.6,All Ages,Riverside
2013,92551,184,51.1,All Ages,Riverside
2013,92553,479,60.9,All Ages,Riverside
2013,92555,181,45.6,All Ages,Riverside
2013,92557,211,41.1,All Ages,Riverside
2013,92562,161,25.6,All Ages,Riverside
2013,92563,151,24.2,All Ages,Riverside
2013,92567,26,27.7,All Ages,Riverside
2013,92570,269,48,All Ages,Riverside
2013,92571,246,43.1,All Ages,Riverside
2013,92582,69,39.9,All Ages,Riverside
2013,92583,172,54.3,All Ages,Riverside
2013,92584,146,34.1,All Ages,Riverside
2013,92585,65,31.5,All Ages,Riverside
2013,92586,86,51.3,All Ages,Riverside
2013,92587,63,37.1,All Ages,Riverside
2013,92591,106,27.1,All Ages,Riverside
2013,92592,178,22.7,All Ages,Riverside
2013,92595,96,30.7,All Ages,Riverside
2013,92596,51,22.4,All Ages,Riverside
2013,92602,47,21.8,All Ages,Orange
2013,92603,24,11.8,All Ages,Orange
2013,92604,70,26.4,All Ages,Orange
2013,92606,44,23.5,All Ages,Orange
2013,92610,19,19.3,All Ages,Orange
2013,92612,56,27.7,All Ages,Orange
2013,92614,39,19.1,All Ages,Orange
2013,92618,45,26.3,All Ages,Orange
2013,92620,93,23.1,All Ages,Orange
2013,92624,19,25.8,All Ages,Orange
2013,92625,32,24.1,All Ages,Orange
2013,92626,162,33.7,All Ages,Orange
2013,92627,236,39.8,All Ages,Orange
2013,92629,53,23.4,All Ages,Orange
2013,92630,152,26.3,All Ages,Orange
2013,92637,48,30.7,All Ages,Orange
2013,92646,123,23.6,All Ages,Orange
2013,92647,174,31.6,All Ages,Orange
2013,92648,121,27.2,All Ages,Orange
2013,92649,64,19.7,All Ages,Orange
2013,92651,49,23.3,All Ages,Orange
2013,92653,67,22.2,All Ages,Orange
2013,92655,39,58.6,All Ages,Orange
2013,92656,91,20.6,All Ages,Orange
2013,92657,12,13.5,All Ages,Orange
2013,92660,79,23.8,All Ages,Orange
2013,92663,43,19.7,All Ages,Orange
2013,92672,92,23.6,All Ages,Orange
2013,92673,47,15.1,All Ages,Orange
2013,92675,88,23.9,All Ages,Orange
2013,92677,119,19.2,All Ages,Orange
2013,92679,49,19.5,All Ages,Orange
2013,92683,324,35.7,All Ages,Orange
2013,92688,71,18.3,All Ages,Orange
2013,92691,105,23.9,All Ages,Orange
2013,92692,92,20.7,All Ages,Orange
2013,92694,37,17.1,All Ages,Orange
2013,92701,286,50.5,All Ages,Orange
2013,92703,324,45.8,All Ages,Orange
2013,92704,364,41.1,All Ages,Orange
2013,92705,123,28.9,All Ages,Orange
2013,92706,151,39.8,All Ages,Orange
2013,92707,313,50.5,All Ages,Orange
2013,92708,126,24.4,All Ages,Orange
2013,92780,192,32.7,All Ages,Orange
2013,92782,43,16.1,All Ages,Orange
2013,92801,353,58.2,All Ages,Orange
2013,92802,200,45.3,All Ages,Orange
2013,92804,419,48.9,All Ages,Orange
2013,92805,312,41.3,All Ages,Orange
2013,92806,216,55.3,All Ages,Orange
2013,92807,85,24.4,All Ages,Orange
2013,92808,34,18.2,All Ages,Orange
2013,92821,108,31.6,All Ages,Orange
2013,92831,153,48.6,All Ages,Orange
2013,92832,130,52.9,All Ages,Orange
2013,92833,190,36.9,All Ages,Orange
2013,92835,46,21,All Ages,Orange
2013,92840,221,40.6,All Ages,Orange
2013,92841,147,44.6,All Ages,Orange
2013,92843,193,43.1,All Ages,Orange
2013,92844,74,32,All Ages,Orange
2013,92845,25,16.6,All Ages,Orange
2013,92860,76,27,All Ages,Riverside
2013,92865,60,30.3,All Ages,Orange
2013,92866,70,47.6,All Ages,Orange
2013,92867,94,21,All Ages,Orange
2013,92868,94,42.6,All Ages,Orange
2013,92869,82,22.3,All Ages,Orange
2013,92870,171,33.7,All Ages,Orange
2013,92879,191,40.5,All Ages,Riverside
2013,92880,185,28.2,All Ages,Riverside
2013,92881,83,24,All Ages,Riverside
2013,92882,222,32.2,All Ages,Riverside
2013,92883,70,24,All Ages,Riverside
2013,92886,133,27,All Ages,Orange
2013,92887,37,21.7,All Ages,Orange
2013,93001,131,43.4,All Ages,Ventura
2013,93003,150,32.5,All Ages,Ventura
2013,93004,85,30.4,All Ages,Ventura
2013,93010,136,32.6,All Ages,Ventura
2013,93012,69,18.8,All Ages,Ventura
2013,93013,47,34.2,All Ages,Santa Barbara
2013,93015,67,33.7,All Ages,Ventura
2013,93021,89,27.1,All Ages,Ventura
2013,93022,20,35.3,All Ages,Ventura
2013,93023,80,40.2,All Ages,Ventura
2013,93030,459,79.1,All Ages,Ventura
2013,93033,300,34.5,All Ages,Ventura
2013,93035,70,26.3,All Ages,Ventura
2013,93036,143,32.7,All Ages,Ventura
2013,93041,87,35.1,All Ages,Ventura
2013,93060,121,35.3,All Ages,Ventura
2013,93063,162,30.4,All Ages,Ventura
2013,93065,222,32.2,All Ages,Ventura
2013,93101,150,52,All Ages,Santa Barbara
2013,93103,68,39.4,All Ages,Santa Barbara
2013,93105,49,19.9,All Ages,Santa Barbara
2013,93108,14,17,All Ages,Santa Barbara
2013,93109,14,14.8,All Ages,Santa Barbara
2013,93110,41,30.4,All Ages,Santa Barbara
2013,93111,40,21.7,All Ages,Santa Barbara
2013,93117,104,27.7,All Ages,Santa Barbara
2013,93202,57,200.2,All Ages,Kings
2013,93203,81,35,All Ages,Kern
2013,93204,52,38.1,All Ages,Kings
2013,93210,93,51.7,All Ages,Fresno
2013,93212,138,63.2,All Ages,Kings
2013,93215,267,47.6,All Ages,Kern
2013,93219,68,58,All Ages,Tulare
2013,93221,45,29.4,All Ages,Tulare
2013,93223,65,59.4,All Ages,Tulare
2013,93230,834,119.5,All Ages,Kings
2013,93234,42,56.1,All Ages,Fresno
2013,93235,35,76.3,All Ages,Tulare
2013,93240,32,71.2,All Ages,Kern
2013,93241,68,34.3,All Ages,Kern
2013,93242,18,59.5,All Ages,Fresno
2013,93245,270,72.6,All Ages,Kings
2013,93247,104,52.6,All Ages,Tulare
2013,93250,84,53.6,All Ages,Kern
2013,93256,37,51.9,All Ages,Tulare
2013,93257,363,44.4,All Ages,Tulare
2013,93261,14,90.3,All Ages,Tulare
2013,93263,83,40,All Ages,Kern
2013,93265,12,31.6,All Ages,Tulare
2013,93267,36,55.5,All Ages,Tulare
2013,93268,46,24.1,All Ages,Kern
2013,93270,28,42.2,All Ages,Tulare
2013,93272,22,48.7,All Ages,Tulare
2013,93274,521,68.4,All Ages,Tulare
2013,93277,219,43.6,All Ages,Tulare
2013,93280,98,32.7,All Ages,Kern
2013,93285,17,68.7,All Ages,Kern
2013,93286,50,49.9,All Ages,Tulare
2013,93291,295,52.7,All Ages,Tulare
2013,93292,150,35.2,All Ages,Tulare
2013,93301,196,165.7,All Ages,Kern
2013,93304,584,106.3,All Ages,Kern
2013,93305,415,102.7,All Ages,Kern
2013,93306,428,62.2,All Ages,Kern
2013,93307,779,84.4,All Ages,Kern
2013,93308,378,69.7,All Ages,Kern
2013,93309,410,66.1,All Ages,Kern
2013,93311,139,31.5,All Ages,Kern
2013,93312,130,22.4,All Ages,Kern
2013,93313,210,44.8,All Ages,Kern
2013,93314,47,20.6,All Ages,Kern
2013,93401,67,31.2,All Ages,San Luis Obispo
2013,93402,50,40.7,All Ages,San Luis Obispo
2013,93405,44,21.4,All Ages,San Luis Obispo
2013,93420,67,32.6,All Ages,San Luis Obispo
2013,93422,75,26,All Ages,San Luis Obispo
2013,93427,12,18.4,All Ages,Santa Barbara
2013,93433,51,42.3,All Ages,San Luis Obispo
2013,93434,45,51.1,All Ages,Santa Barbara
2013,93436,291,53.4,All Ages,Santa Barbara
2013,93442,24,22.2,All Ages,San Luis Obispo
2013,93444,70,42.3,All Ages,San Luis Obispo
2013,93445,25,34.8,All Ages,San Luis Obispo
2013,93446,151,34.7,All Ages,San Luis Obispo
2013,93449,14,28.5,All Ages,San Luis Obispo
2013,93454,214,55,All Ages,Santa Barbara
2013,93455,139,36.2,All Ages,Santa Barbara
2013,93458,250,40,All Ages,Santa Barbara
2013,93463,24,33.1,All Ages,Santa Barbara
2013,93465,31,43.6,All Ages,San Luis Obispo
2013,93501,68,119.2,All Ages,Kern
2013,93505,91,63.2,All Ages,Kern
2013,93510,24,34,All Ages,Los Angeles
2013,93514,54,44.5,All Ages,Inyo
2013,93516,14,67.7,All Ages,Kern
2013,93527,15,73.2,All Ages,Kern
2013,93534,546,135.6,All Ages,Los Angeles
2013,93535,853,112.1,All Ages,Los Angeles
2013,93536,307,43.5,All Ages,Los Angeles
2013,93543,68,51.1,All Ages,Los Angeles
2013,93546,34,35,All Ages,Mono
2013,93550,754,96,All Ages,Los Angeles
2013,93551,188,37.5,All Ages,Los Angeles
2013,93552,229,56.1,All Ages,Los Angeles
2013,93555,185,59.8,All Ages,Kern
2013,93560,95,49.1,All Ages,Kern
2013,93561,119,35.4,All Ages,Kern
2013,93591,70,95.2,All Ages,Los Angeles
2013,93602,20,54.2,All Ages,Fresno
2013,93609,43,70.7,All Ages,Fresno
2013,93610,101,45.4,All Ages,Madera
2013,93611,199,47.4,All Ages,Fresno
2013,93612,275,81.3,All Ages,Fresno
2013,93614,19,18.3,All Ages,Madera
2013,93615,24,43.3,All Ages,Tulare
2013,93616,14,49.4,All Ages,Fresno
2013,93618,111,31.6,All Ages,Tulare
2013,93619,79,24.4,All Ages,Fresno
2013,93620,123,124.4,All Ages,Merced
2013,93622,64,54.1,All Ages,Fresno
2013,93625,59,75.7,All Ages,Fresno
2013,93630,86,40.5,All Ages,Fresno
2013,93631,94,52.1,All Ages,Fresno
2013,93635,417,104.3,All Ages,Merced
2013,93636,34,30.7,All Ages,Madera
2013,93637,229,54.9,All Ages,Madera
2013,93638,414,72.3,All Ages,Madera
2013,93640,69,51.1,All Ages,Fresno
2013,93644,15,20.1,All Ages,Madera
2013,93646,69,65,All Ages,Fresno
2013,93647,64,47,All Ages,Tulare
2013,93648,154,84.4,All Ages,Fresno
2013,93650,68,195,All Ages,Fresno
2013,93654,170,54.9,All Ages,Fresno
2013,93656,44,59.6,All Ages,Fresno
2013,93657,192,51.7,All Ages,Fresno
2013,93660,24,44.6,All Ages,Fresno
2013,93662,259,80.8,All Ages,Fresno
2013,93667,19,73.7,All Ages,Fresno
2013,93675,17,46.9,All Ages,Fresno
2013,93701,197,148.8,All Ages,Fresno
2013,93702,526,105,All Ages,Fresno
2013,93703,425,126.9,All Ages,Fresno
2013,93704,224,86.8,All Ages,Fresno
2013,93705,447,109.8,All Ages,Fresno
2013,93706,529,117.5,All Ages,Fresno
2013,93710,210,74.2,All Ages,Fresno
2013,93711,136,41.1,All Ages,Fresno
2013,93720,155,35.1,All Ages,Fresno
2013,93721,45,70.7,All Ages,Fresno
2013,93722,680,82.7,All Ages,Fresno
2013,93723,46,42.9,All Ages,Fresno
2013,93725,208,73.6,All Ages,Fresno
2013,93726,425,106.2,All Ages,Fresno
2013,93727,465,58.9,All Ages,Fresno
2013,93728,188,115,All Ages,Fresno
2013,93730,27,23.9,All Ages,Fresno
2013,93901,266,98.9,All Ages,Monterey
